bookId,chapterId,verseId,verseText
33,5,9,  mão exaltará adversário inimigo eliminado  
33,5,10,  naquele dia senhor eliminarei cavalo destruirei carro guerra  
33,5,11,  destruirei cidade terra derrubarei fortaleza  
33,5,12,  arrancarei feitiçaria mão adivinho  
33,5,13,  eliminarei imagens escultura coluna inclinarão fizeram mão  
33,5,14,  eliminarei poste deusa aserá destruirei cidade  
33,5,15,  ira furor vingarei nações obedeceram  
33,6,1,  escutem senhor levantese defenda monte colina ouçam voz  
33,6,2,  monte escutem controvérsia senhor duráveis fundamento terra prestem atenção senhor controvérsia povo entrará juízo israel  
33,6,3,  povo que fiz levei ficar cansado responda  
33,6,4,  tirei terra egito resgatei casa servidão enviei moisés arão miriã  
33,6,5,  povo lembrese balaque rei moabe planejado balaão filho beor respondeu lembrese aconteceu sitim gilgal conheça ato justiça senhor  
33,6,6,  apresentarei senhor inclinarei deus excelso virei holocausto bezerro ano  
33,6,7,  senhor agrada milhares carneiro dez mil ribeiro azeite darei primogênito transgressão fruto corpo pecado alma  
33,6,8,  mostrou bom senhor pede pratique justiça ame misericórdia ande humildemente deus  
33,6,9,  voz senhor dirige cidade verdadeira sabedoria temer nome escutem tribo moradores  
33,6,10,  encontram casa ímpio tesouro impiedade medida falsa detesto  
33,6,11,  poderei inocentar balança desonesta bolsa peso adulterados  
33,6,12,  rico cidade cheio violência habitantes falam mentira língua enganosa  
33,6,13,  passarei ferilo destruirei pecado  
33,6,14,  comerão ficarão satisfeito fome continuará entranhas tentarão pôr bens conseguirão preserválos preservarem entregarei espada  
33,6,15,  irão semear colherão esmagarão azeitonas ungirão azeite pisarão uvas beberão vinho  
33,6,16,  observaram estatuto onri obra casa acabe andaram conselho farei jerusalém lugar desolado moradores objeto vaias suportar zombaria povo  
33,7,1,  ai colhidas frutas verão procuram uvas vindima cacho uvas chupar figo temporãos gostaria comer  
33,7,2,  desapareceram terra piedoso reto ficam espreita derramar sangue caça irmão rede  
33,7,3,  mão hábeis prática autoridade exigem juízes aceitam suborno poderoso manifestam mau desejo conjunto tramam projetos  
33,7,4,  espinheiro reto cerca espinho chegado dia anunciado sentinela dia castigado começará confusão  
33,7,5,  acredite amigo confie companheiro compartilhe segredo mulher  
33,7,6,  filho despreza pai filha levanta mãe nora sogra inimigo pessoa casa  
33,7,7,  olharei senhor esperarei deus salvação deus ouvirá  
33,7,8,  inimiga alegre respeito caído tornarei levantar morar treva senhor luz  
33,7,9,  sofrerei ira senhor pequei julgue execute direito levará luz verei justiça  
33,7,10,  inimiga verá ficará coberta vergonha senhor deus olho contemplarão pisada lama rua  
33,7,11,  dia reedificação muralha jerusalém nesse dia limite ampliados  
33,7,12,  nesse dia virão assíria egito egito eufrates mar mar montanha montanha  
33,7,13,  terra tornará desolação moradores fruto ações  
33,7,14,  senhor apascenta povo bordão rebanho herança mora só floresta terra fértil apascentado basã gileade dia antiguidade  
33,7,15,  mostrarei maravilha dia saiu terra egito  
33,7,16,  nações verão envergonharão porão mão boca ouvido ficarão surdo  
33,7,17,  lamberão pó serpente animais arrastam chão tremer sairão esconderijo tremendo virão senhor deus medo  
33,7,18,  semelhante deus perdoa iniquidade esquece transgressão remanescente herança senhor retém ira prazer misericórdia  
33,7,19,  voltará compaixão pisará pé iniquidade lançará pecado profundeza mar  
33,7,20,  mostrará jacó fidelidade abraão misericórdia juraste pai dia antigo  
34,1,1,  sentença nínive livro visão naum cidade elcos  
34,1,2,  senhor deus zeloso vingador senhor vingador cheio ira senhor toma vingança adversário reserva indignação inimigo  
34,1,3,  senhor tardio irarse inocenta culpado senhor caminho tormenta tempestade nuvens poeira pé  
34,1,4,  repreende mar seca faz rio fiquem seco basã carmelo desfalecem flores líbano murcham  
34,1,5,  monte tremem colina derretem terra levanta mundo moradores  
34,1,6,  suportar indignação subsistirá furor ira cólera derrama fogo rocha demolida  
34,1,7,  senhor bom fortaleza dia angústia conhece nele refugiam  
34,1,8,  inundação transbordante acabará lugar cidade treva senhor perseguirá inimigo  
34,1,9,  que planejar senhor consumirá angústia levantará duas  
34,1,10,  entrelacem espinho saturem vinho bêbado inteiramente consumido palha seca  
34,1,11,  nínive saiu planeja senhor aconselha maldade  
34,1,12,  senhor seguro numeroso exterminado passarão povo embora afligido afligirei  
34,1,13,  quebrarei jugo pesa romperei laço prendem  
34,1,14,  assíria senhor deu ordem posteridade leve nome templo deuse exterminarei imagens escultura fundição farei sepultura desprezível  
34,1,15,  monte pé anuncia boasnovas anuncia paz celebre festa judá cumpra voto ímpio passará inteiramente exterminado  
34,2,1,  destruidor avança nínive guarde fortaleza vigie caminho preparese lutar reúna força  
34,2,2,  senhor restaurará glória jacó glória israel saqueadores saquearam destruíram ramo  
34,2,3,  escudo herói vermelho homens valente vestem escarlate carro guerra brilham fogo dia preparação lança agitada  
34,2,4,  carro guerra passam furiosamente rua cruzam velozes praça parecem tocha correm relâmpago  
34,2,5,  nobre chamado tropeçam caminho apressamse chegar muralha preparam defesa  
34,2,6,  comportas rio abrem palácio destruído  
34,2,7,  decretado cidaderainha despida levada cativeiro serva gemem pomba batem peito  
34,2,8,  nínive existe tanque água povo foge grita parem parem  
34,2,9,  saqueiem prata saqueiem ouro tesouro fim cidade repleta objeto valor  
34,2,10,  vazio desolação ruína coração derrete joelho tremem acabamse força rosto empalidece  
34,2,11,  covil leões lugar leõezinhos alimentavam passeavam leão leoa filhote leão espantasse  
34,2,12,  leão arrebatava filhote estrangulava presa leoa enchia vítima caverna covis rapina  
34,2,13,  senhor exército queimarei carro guerra espada devorará leõezinhos arrancarei terra presa ouvirá voz embaixadores  
34,3,1,  ai cidade sanguinária cheia mentira roubo solta presa  
34,3,2,  estalo açoite estror roda galope cavalo carro saltar  
34,3,3,  cavaleiro esporeiam espada brilhante lança reluzente multidão ferido massa cadáveres morto fim chegam tropeçar morto  
34,3,4,  prostituição bela encantadora prostituta mestra feitiçaria seduzia nações prostituição povo feitiçaria  
34,3,5,  senhor exército levantarei aba saia rosto mostrarei nações nudez reino vergonha  
34,3,6,  vou jogar sujeira tratála desprezo transformála espetáculo  
34,3,7,  virem fugirão dirão nínive destruída compaixão buscarei console  
34,3,8,  teba situada junto nilo cercada água protegida mar água muralha  
34,3,9,  etiópia egito força força limite pute líbia aliados  
34,3,10,  levada exílio cativeiro filhos despedaçado esquina rua nobre lançaram sorte preso corrente  
34,3,11,  nínive embriagada esconderá procurará refúgio inimigo  
34,3,12,  fortaleza figueira figo prematuro sacudir figueira figo caem boca comer  
34,3,13,  soldado mulheres portões país aberto inimigo fogo destruiu tranca  
34,3,14,  tire água tempo cerco reforce fortaleza lodo pise barro pegue forma tijolo  
34,3,15,  entanto consumida fogo exterminada espada folha devoradas gafanhoto multipliquemse gafanhoto tornemse numeroso  
34,3,16,  negociantes numeroso estrela céu gafanhoto bateram asa voaram  
34,3,17,  príncipe gafanhoto chefe gafanhoto pousam muro dia frio sol aparece voam embora  
34,3,18,  pastores dormem rei assíria nobre cochilam povo espalhado monte possa ajuntálo  
34,3,19,  remédio seu ferimento grave ouvirem falar aconteceu baterão palma vítima crueldade fim  
35,1,1,  sentença revelada profeta habacuque  
35,1,2,  senhor clamarei pedir ajuda ouvirá gritarei violência salvará  
35,1,3,  faze iniquidade toleras opressão destruição violência litígio surgem discórdia  
35,1,4,  lei afrouxa justiça manifesta ímpio cercam justo justiça torcida  
35,1,5,  olhem nações vejam fiquem maravilhado admirado tempo realizo obra tal acreditarão contar  
35,1,6,  trago caldeu nação cruel impetuosa marcham largura terra apoderarse morada  
35,1,7,  pavorosos terríveis fazem lei impõem dignidade  
35,1,8,  cavalo ligeiro leopardo ferozes lobo anoitecer cavaleiro espalham parte cavaleiro chegam voam águia precipita devorar  
35,1,9,  vêm violência determinado seguir reúnem cativo ajunta areia  
35,1,10,  zombam rei príncipe motivo riso riem fortaleza amontoar terra conquistam  
35,1,11,  passam passa vento seguem tornamse culpado cujo deus força  
35,1,12,  é eternidade senhor deus santo morreremos senhor puseste povo executar juízo rocha estabeleceste servir disciplina  
35,1,13,  é puro olho pode suportar tolerar opressão toleras traidores cala perverso devoram justo  
35,1,14,  trata pessoa peixe mar animais rastejam governe  
35,1,15,  inimigo pesca anzol apanhao rede ajunta rede arrastão alegra fica contente  
35,1,16,  oferece sacrifício rede queima incenso rede arrastão aumentou riqueza abundância comida  
35,1,17,  continuará esvaziar rede continuará matar povo dó piedade  
35,2,1,  estarei torre vigia ficarei fortaleza vigiarei deus dirá resposta queixa  
35,2,2,  senhor respondeu escreva visão tornea legível tábua possa lida passa correr  
35,2,3,  visão cumprir tempo determinado apressa fim falhará pareça demorar espere virá tardará  
35,2,4,  alma orgulhosa alma reta nele justo viverá fé  
35,2,5,  vinho enganoso arrogante contém apetite sepultura morte farta ajunta nações congrega povo  
35,2,6,  fato povo proferirão provérbio tom zombaria dirão ai acumula enche penhorada  
35,2,7,  levantarão repente credores despertarão farão tremer servirá despojo  
35,2,8,  visto despojou nações povo restaram virão despojálo derramou sangue cometeu violência terra cidade moradores  
35,2,9,  ai ajunta casa bens maladquiridos pôr ninho lugar alto fim livrarse garras  
35,2,10,  plano resultarão vergonha casa destruir povo pecou vida  
35,2,11,  pedra parede clamarão viga madeiramento farão eco  
35,2,12,  ai edifica cidade sangue fundamenta iniquidade  
35,2,13,  vontade senhor exército povo trabalhem fogo nações fatiguem  
35,2,14,  terra encherá conhecimento glória senhor água cobrem mar  
35,2,15,  ai dá companheiro vinho misturado furor embebeda contemplar nudez  
35,2,16,  ficará coberto vergonha honra beba mostre incircuncisão chegará pegar cálice mão senhor glória transformará vergonha  
35,2,17,  violência líbano cairá você ficará apavorado destruído animais derramou sangue cometeu violência terra cidade moradores  
35,2,18,  serve ídolo visto artífice esculpiu serve imagem fundição mestra mentira artífice confie obra ídolo mudo  
35,2,19,  ai madeira acorde pedra muda levantese ídolo ensinar coberto ouro prata interior fôlego  
35,2,20,  senhor santo templo calese terra  
35,3,1,  oração profeta habacuque canto  
35,3,2,  senhor ouvido fama sinto alarmado aviva obra senhor decorrer ano decurso ano fazea conhecida ira lembrate misericórdia  
35,3,3,  deus vem temã santo vem monte parã glória cobre céu terra enche louvor  
35,3,4,  resplendor luz raio brilham mão esconde  
35,3,5,  vai peste pestilência segue passo  
35,3,6,  faz terra tremer olha sacode nações esmigalhamse monte primitivos colina antiga abatem caminho deus eterno  
35,3,7,  vejo tenda cusã aflição acampamento terra midiã tremem  
35,3,8,  rio senhor está irado ribeiro ira mar furor anda montado cavalo carro vitória  
35,3,9,  prepara arco aljava cheia flecha fendes terra rio  
35,3,10,  monte veem contorcem torrente água passam profundeza mar fazem ouvir voz levantam alto mão  
35,3,11,  sol lua param morada resplandecer luz flecha sibilantes fulgor relâmpago lança  
35,3,12,  indignação marcha terra ira pisa nações  
35,3,13,  sai salvar povo salvar ungido fere chefe casa ímpio deixandoo descoberto pé cabeça  
35,3,14,  traspassas cabeça guerreiro inimigo lança tempestade avançam destruir alegramse devorar pobre segredo  
35,3,15,  marcha cavalo mar massa água  
35,3,16,  ouvi íntimo comoveu lábios tremeram ouvir voz podridão entrou osso joelho vacilaram silêncio devo esperar dia angústia virá povo ataca  
35,3,17,  figueira floresça fruto videira colheita oliveira decepcione campo produzam mantimento ovelha desapareçam aprisco currais gado  
35,3,18,  alegro senhor exulto deus salvação  
35,3,19,  senhor deus fortaleza dá pé ligeireza corça faz andar altura mestre canto instrumento corda  
36,1,1,  palavra senhor veio sofonias filho cusi filho gedalias filho amaria filho ezequias dia josias filho amom rei judá  
36,1,2,  consumirei face terra senhor  
36,1,3,  consumirei pessoa animais consumirei ave céu peixe mar ofensa ímpio exterminarei seres humano face terra senhor  
36,1,4,  estenderei mão judá moradores jerusalém exterminarei lugar resto baal lembrança ministro ídolo sacerdote  
36,1,5,  exterminarei terraço adoram exército céu adoram senhor juram milcom  
36,1,6,  farei desaparecer deixam seguir senhor buscam senhor perguntam  
36,1,7,  calemse senhor deus dia senhor senhor preparou sacrifício santificou convidado  
36,1,8,  dia sacrifício senhor castigar autoridade filhos rei vestem estrangeiro  
36,1,9,  castigarei naquele dia sobem pedestal ídolo enchem violência engano casa senhores  
36,1,10,  naquele dia senhor ouvirá grito portão peixe uivo bairro novo lamento colina  
36,1,11,  lamentem moradores cidade baixa comerciantes morto pesam prata destruído  
36,1,12,  naquele tempo vasculharei jerusalém lanternas castigarei apegado borra vinho coração senhor faz faz  
36,1,13,  bens saqueado casa destruída construirão casa habitarão nela plantarão vinha beberão vinho  
36,1,14,  dia senhor vem chegar atenção dia senhor amargo nele clamarão poderoso  
36,1,15,  dia dia ira dia angústia tribulação dia ruína destruição dia treva escuridão dia nuvens densa treva  
36,1,16,  dia toque trombeta grito guerra cidade fortificada torre alta  
36,1,17,  trarei angústia pessoa andarão cega pecaram senhor sangue pessoa derramado pó carne espalhada esterco  
36,1,18,  prata ouro poderão livrálas dia ira senhor fogo zelo terra consumida fará destruição total repentina moradores terra  
36,2,1,  reúnase concentrese nação pudor  
36,2,2,  saia decreto dia vá palha venha furor ira senhor venha dia ira senhor  
36,2,3,  busquem senhor humilde terra cumprem mandamento busquem justiça busquem humildade poupado dia ira senhor  
36,2,4,  gaza abandonada asquelom ficará deserta asdode meiodia expulsa ecrom desarraigada  
36,2,5,  ai habitam litoral povo queretitas palavra senhor canaã terra filisteu farei destruída reste morador sequer  
36,2,6,  litoral pastagens refúgio pastores currais rebanho  
36,2,7,  litoral pertencerá remanescente casa judá apascentarão rebanho anoitecer deitarão casa asquelom senhor deus visitará mudará sorte  
36,2,8,  ouvi zombaria moabe palavra injuriosas filhos amom zombaram povo gabaram território  
36,2,9,  vivo senhor exército deus israel moabe sodoma filhos amom gomorra campo urtigas poço sal desolação perpétua remanescente povo saqueará sobrevivente nação tomarão posse território  
36,2,10,  sobrevirá orgulho zombaram gabaram povo senhor exército  
36,2,11,  senhor terrível aniquilará deuse terra povo nações lugar adorarão  
36,2,12,  etíope morto espada senhor  
36,2,13,  estenderá mão norte destruirá assíria fará nínive desolação terra seca deserto  
36,2,14,  cidade repousarão rebanho tipo animais capitéis coluna alojarão pelicano ouriço voz ave ressoará janela haverá escombros umbrais porta madeiramento cedro arrancado  
36,2,15,  cidade alegre confiante dizia consigo única tornou desolação pousada animais passarem vaiar farão gesto desprezo  
36,3,1,  ai cidade opressora rebelde manchada  
36,3,2,  atende aceita disciplina confia senhor aproxima deus  
36,3,3,  príncipe leões rugidores juízes lobo anoitecer deixam osso serem roídos dia seguinte  
36,3,4,  profeta levianos falso sacerdote profanam santuário fazem violência lei  
36,3,5,  senhor justo cidade comete injustiça manhã manhã traz juízo luz falha injusto vergonha  
36,3,6,  exterminei nações torre destruída tornei deserta praça ponto haver passe cidade destruída maneira ninguém habite  
36,3,7,  dizia jerusalém viverá temor aceitará disciplina morada destruída determinado tornaram corrupto ato  
36,3,8,  esperem senhor esperem dia levantar tomar despojo resolução ajuntar nações congregar reino cair indignação furor ira terra consumida fogo zelo  
36,3,9,  darei lábios puro povo invoquem nome senhor sirvam comum acordo  
36,3,10,  dalém rio etiópia adoradores constituem filha dispersão trarão sacrifício  
36,3,11,  naquele dia envergonhar rebeliões tirarei jerusalém exultam orgulho orgulhará santo monte  
36,3,12,  deixarei povo modesto humilde confia nome senhor  
36,3,13,  remanescente israel cometerá injustiça proferirão mentira boca sairão palavra enganosa apascentado deitarão haverá atemorize  
36,3,14,  cante filha sião grite alegria israel alegrese exulte coração filha jerusalém  
36,3,15,  senhor retirou sentença afastou inimigo rei israel senhor você precisa temer  
36,3,16,  naquele dia dirá jerusalém medo sião desfaleçam mão  
36,3,17,  senhor deus poderoso salvar ficará contente renovará amor encherá júbilo  
36,3,18,  congregarei entristecido acharem afastado festa solene pesam afronta  
36,3,19,  naquele tempo agirei afligem salvarei coxeiam recolherei expulso farei louvor nome terra envergonhado  
36,3,20,  naquele tempo farei voltem recolherei farei nome louvor povo terra restaurar sorte olho senhor  
37,1,1,  ano reinado dario sexto mês dia mês profeta ageu palavra senhor veio zorobabel filho salatiel governador judá josué filho jozadaque sumo sacerdote  
37,1,2,  senhor exército povo chegou tempo tempo casa senhor reconstruída  
37,1,3,  palavra senhor veio profeta ageu  
37,1,4,  tempo morarem casa luxuosa templo permanece ruína  
37,1,5,  senhor exército considerem acontecido  
37,1,6,  semearam colheram comem chega matar fome bebem dá ficarem satisfeito põem roupa aquece recebe salário recebeo colocálo sacola furada  
37,1,7,  senhor exército considerem acontecido  
37,1,8,  monte tragam madeira reconstruam templo agradarei glorificado senhor  
37,1,9,  esperavam que veio pouco levaram casa dissipei sopro quê pergunta senhor exército templo permanece ruína corre casa  
37,1,10,  céu retêm orvalho terra produz fruto  
37,1,11,  fiz seca terra monte cereal vinho azeite solo produz pessoa animais trabalho mão  
37,1,12,  zorobabel filho salatiel josué filho jozadaque sumo sacerdote remanescente povo atenderam voz senhor deus palavra profeta ageu senhor deus ordenado dissesse povo temeu senhor  
37,1,13,  ageu enviado senhor falou povo mensagem senhor senhor  
37,1,14,  senhor despertou espírito zorobabel filho salatiel governador judá espírito josué filho jozadaque sumo sacerdote espírito remanescente povo vieram começaram trabalhar templo senhor exército deus  
37,1,15,  vigésimo quarto dia sexto mês ano reinado dario  
37,2,1,  ano reinado dario sétimo mês vigésimo dia mês palavra senhor veio profeta ageu  
37,2,2,  fale zorobabel filho salatiel governador judá josué filho jozadaque sumo sacerdote remanescente povo  
37,2,3,  sobrevivido contemplou templo primeira glória veem olho  
37,2,4,  senhor forte zorobabel forte josué filho jozadaque sumo sacerdote povo terra forte senhor trabalhem senhor exército  
37,2,5,  aliança fiz saíram egito espírito habita medo  
37,2,6,  senhor exército daqui farei tremer céu terra mar terra seca  
37,2,7,  farei tremer nações trazida preciosa nações encherei templo glória senhor exército  
37,2,8,  prata ouro senhor exército  
37,2,9,  glória novo templo maior senhor exército neste lugar darei paz senhor exército  
37,2,10,  vigésimo quarto dia nono mês ano reinado dario palavra senhor veio profeta ageu  
37,2,11,  senhor exército peça sacerdote decidam seguinte questão relacionada lei  
37,2,12,  leva carne santificada borda roupa vier tocar pão cozido vinho azeite qualquer mantimento ficará santificado sacerdote responderam  
37,2,13,  ageu perguntou se tornou impuro contato cadáver tocar qualquer ficará impura sacerdote responderam ficará impura  
37,2,14,  ageu continuou povo nação senhor obra mão oferecem impuro  
37,2,15,  considerem aconteceu dia terem começado colocar pedra pedra templo senhor  
37,2,16,  tempo vinha monte trigo esperar encontrar vinte medida dez vinha lagar tirar cinquenta medida vinte  
37,2,17,  feri queimadura ferrugem granizo fizeram voltasse senhor  
37,2,18,  dia vigésimo quarto dia nono mês dia lançado alicerce templo senhor considerem seguinte  
37,2,19,  semente celeiro videira figueira romãzeira oliveira dado fruto abençoarei  
37,2,20,  palavra senhor veio segunda ageu vigésimo quarto dia mês  
37,2,21,  fale zorobabel governador judá farei tremer céu terra  
37,2,22,  derrubarei trono reino destruirei força reino nações destruirei carro guerra andam nele cavalo morrerão cavaleiro matarão  
37,2,23,  naquele dia senhor exército tomarei zorobabel filho salatiel servo senhor farei anel selar escolhi senhor exército  
38,1,1,  oitavo mês ano reinado dario palavra senhor veio profeta zacarias filho baraquias filho ido  
38,1,2,  senhor ficou irado pai  
38,1,3,  digalhe senhor exército voltem senhor exército voltarei senhor exército  
38,1,4,  pai profeta clamavam senhor exército convertamse mau caminho obra má ouviram deram atenção senhor  
38,1,5,  pai profeta vivo  
38,1,6,  fato palavra estatuto prescrevi profeta servo alcançaram pai arrependeram disseram senhor exército intenção tratar caminho obra tratou  
38,1,7,  vigésimo quarto dia décimo mês mês sebate ano reinado dario palavra senhor veio profeta zacarias filho baraquias filho ido  
38,1,8,  noite visão homem montado cavalo vermelho parado murta vale profundo achavam cavalo vermelho baios branco  
38,1,9,  perguntei senhor anjo falava comigo respondeu mostrarei  
38,1,10,  homem murta senhor enviou percorrerem terra  
38,1,11,  responderam anjo senhor murta disseram percorremos terra terra calma tranquila  
38,1,12,  anjo senhor senhor exército terá compaixão jerusalém cidade judá está indignado setenta ano  
38,1,13,  senhor respondeu palavra boa palavra consoladoras anjo falava comigo  
38,1,14,  proclame senhor exército amor jerusalém sião  
38,1,15,  indignação irado nações vivem confiante indignado agravaram  
38,1,16,  senhor volteime jerusalém misericórdia nela reconstruído templo senhor exército cordel estendido jerusalém  
38,1,17,  proclame senhor exército cidade voltarão transbordar bens senhor voltará consolar sião voltará escolher jerusalém  
38,1,18,  levantei olho vi quatro chifre  
38,1,19,  perguntei anjo falava comigo respondeu chifre dispersaram judá israel jerusalém  
38,1,20,  senhor mostrou quatro ferreiro  
38,1,21,  perguntei que vêm respondeu chifre dispersaram judá maneira levantar cabeça ferreiro vieram amedrontar derrubar chifre nações levantaram terra judá espalhar  
38,2,1,  levantei olho vi homem mão cordel medir  
38,2,2,  perguntei vai respondeu vou medir jerusalém saber largura comprimento  
38,2,3,  anjo falava comigo afastou anjo veio encontrar  
38,2,4,  corra diga àquele jovem jerusalém habitada aldeia muralha número pessoa animais haverá nela  
38,2,5,  muralha fogo redor senhor glória  
38,2,6,  vamos vamos fujam terra norte senhor espalhei quatro vento céu senhor  
38,2,7,  vamos fuja sião habita filha babilônia  
38,2,8,  senhor exército obter glória enviou nações saquearam bens tocar toca menina olho  
38,2,9,  agitarei mão ele virão presa serviram saberão senhor exército enviou  
38,2,10,  alegrese cante filha sião venho habitarei senhor  
38,2,11,  naquele dia nações juntarão senhor povo habitarei saberão senhor exército enviou  
38,2,12,  senhor herdará terra judá porção terra santa voltará escolher jerusalém  
38,2,13,  calemse senhor levantou santa morada  
38,3,1,  deus mostrou sumo sacerdote josué anjo senhor mostrou satanás josué acusar  
38,3,2,  senhor satanás senhor repreenda satanás senhor escolheu jerusalém repreenda toco lenha tirado fogo  
38,3,3,  josué anjo vestido roupa suja  
38,3,4,  anjo tomou palavra tirem roupa suja usar josué tirei iniquidade vestirei roupa fina  
38,3,5,  ponham turbante limpo cabeça puseram turbante limpo cabeça vestiram presença anjo senhor  
38,3,6,  josué  
38,3,7,  senhor exército andar caminho observar preceito julgará templo guardará átrio darei livre acesso encontram  
38,3,8,  escute josué sumo sacerdote companheiro sentado homens sinal farei servo renovo  
38,3,9,  pedra pus josué pedra única sete olho gravarei nela inscrição senhor exército tirarei iniquidade terra dia  
38,3,10,  naquele dia senhor exército convidará próximo sentarse videira figueira  
38,4,1,  anjo falava comigo voltou despertou desperta sono  
38,4,2,  perguntou respondi vejo candelabro ouro vaso azeite sete lâmpada sete tubos lâmpada candelabro  
38,4,3,  junto candelabro vejo duas oliveira vaso azeite  
38,4,4,  perguntei anjo falava comigo senhor  
38,4,5,  anjo falava comigo respondi senhor  
38,4,6,  prosseguiu palavra senhor zorobabel força espírito senhor exército  
38,4,7,  monte zorobabel planície colocará pedra remate templo aclamações graça graça  
38,4,8,  novamente palavra senhor veio  
38,4,9,  mão zorobabel lançaram alicerce templo mão terminar construção saibam senhor exército enviou  
38,4,10,  despreza dia humilde começo ficará alegre prumo mão zorobabel sete olho olho senhor percorrem terra  
38,4,11,  perguntei anjo duas oliveira candelabro  
38,4,12,  acrescentei segunda pergunta dois ramo oliveira junto dois tubos ouro vertem azeite dourado  
38,4,13,  respondeu respondi senhor  
38,4,14,  dois ungido serviço senhor terra  
38,5,1,  tornei levantar olho vi livro rolo voava  
38,5,2,  anjo perguntou respondi vejo rolo voar nove metro comprimento quatro metro largura  
38,5,3,  maldição sai face terra roubar expulso maldição jurar falsamente expulso maldição  
38,5,4,  enviarei maldição senhor exército farei entrar casa ladrão casa jurar falsamente nome ficará casa consumirá madeira pedra  
38,5,5,  anjo falava comigo saiu levante olho veja que sair  
38,5,6,  perguntei respondeu cesto serve medir acrescentou iniquidade terra  
38,5,7,  levantada tampa chumbo cobria cesto mulher sentada cesto  
38,5,8,  anjo explicou maldade empurrou fundo cesto cuja boca pôs peso chumbo  
38,5,9,  levantei olho vi saíram duas mulheres vento asa cegonha levantaram cesto terra céu  
38,5,10,  perguntei anjo falava comigo levar cesto  
38,5,11,  respondeu terra sinar edificarão templo mulher templo concluído posta lugar  
38,6,1,  levantei olho vi quatro carruagens saíam dois monte monte bronze  
38,6,2,  primeira carruagem cavalo vermelho segunda preto  
38,6,3,  terceira branco quarta baios forte  
38,6,4,  perguntei anjo falava comigo senhor  
38,6,5,  anjo respondeu quatro vento céu saem senhor terra  
38,6,6,  carruagem cavalo preto sai terra norte cavalo branco saem cavalo baios terra sul  
38,6,7,  cavalo forte saem forcejar seguir percorrerem terra senhor percorram terra percorriam terra  
38,6,8,  chamou que saíram terra norte fazem espírito repousar terra norte  
38,6,9,  palavra senhor veio  
38,6,10,  receba trazido exilado heldai tobias jedaías voltaram babilônia dia casa josias filho sofonias  
38,6,11,  receba prata ouro faça coroa coloquea cabeça sumo sacerdote josué filho jozadaque  
38,6,12,  digalhe senhor exército homem cujo nome renovo brotará lugar edificará templo senhor  
38,6,13,  edificará templo senhor revestido glória assentará trono dominará sacerdote trono reinará perfeita união ambos ofício  
38,6,14,  coroa helém tobias jedaías hem filho sofonias memorial templo senhor  
38,6,15,  virão ajudarão edificar templo senhor saberão senhor exército enviou acontecerá ouvirem atentamente voz senhor deus  
38,7,1,  quarto ano reinado dario quarto dia nono mês mês quisleu palavra senhor veio zacarias  
38,7,2,  povo betel enviado sarezer regémmeleque companheiro suplicarem favor senhor  
38,7,3,  perguntar sacerdote casa senhor exército profeta devemos continuar chorar jejum quinto mês tanto ano  
38,7,4,  palavra senhor exército veio  
38,7,5,  pergunte povo terra sacerdote jejuaram prantearam quinto sétimo mês durante setenta ano jejuaram  
38,7,6,  comem bebem comem bebem  
38,7,7,  ouviram palavra senhor pregou ministério profeta precederam jerusalém habitada paz cidade redor sul sefelá habitado  
38,7,8,  palavra senhor veio zacarias  
38,7,9,  falou senhor exército julguem verdade bondoso misericordioso  
38,7,10,  oprimam viúva órfão estrangeiro pobre faça plano prejudicar próximo  
38,7,11,  quiseram atender rebelde viraram costa taparam ouvido ouvissem  
38,7,12,  fizeram coração duro diamante ouvissem lei palavra senhor exército enviado espírito mediante profeta precederam daí veio ira senhor exército  
38,7,13,  visto clamei ouviram clamaram ouvi senhor exército  
38,7,14,  tempestade espalhei nações conheciam terra devastada passava voltava terra desejável fizeram desolação  
38,8,1,  palavra senhor exército veio  
38,8,2,  senhor exército amor sião amor leva indignação inimigo  
38,8,3,  senhor voltarei sião habitarei jerusalém jerusalém chamada cidade fiel monte senhor exército chamado monte santo  
38,8,4,  senhor exército velho velha voltarão sentarse praça jerusalém levar mão bengala idade  
38,8,5,  praça cidade encherão menino menina nela brincarão  
38,8,6,  senhor exército parecer impossível olho remanescente povo naquele dia impossível senhor exército  
38,8,7,  senhor exército salvarei povo tirandoo terra oriente terra ocidente  
38,8,8,  trarei habitarão jerusalém povo deus verdade justiça  
38,8,9,  senhor exército forte neste dia ouvir palavra boca profeta saber dia lançado alicerce casa senhor exército templo construído  
38,8,10,  dia salário trabalhadores pagamento trabalho animais paz entrava saía inimigo incitei próximo  
38,8,11,  tratarei remanescente povo tratei povo passado senhor exército  
38,8,12,  haverá semeadura paz videira darão fruto terra colheita céu orvalho farei remanescente povo herde  
38,8,13,  casa judá casa israel maldição nações salvarei bênção medo contrário forte  
38,8,14,  senhor exército decidido castigar pai provocaram ira senhor exército mudei ideia  
38,8,15,  decidi jerusalém casa judá neste dia medo  
38,8,16,  fale verdade próximo tribunais julguem justiça verdade favor paz  
38,8,17,  faça plano prejudicar próximo ame juramento falso odeio senhor  
38,8,18,  palavra senhor exército veio  
38,8,19,  senhor exército jejum quarto mês quinto sétimo décimo casa judá dia júbilo alegria festividades solene amem verdade paz  
38,8,20,  senhor exército virão povo moradores cidade  
